Original SOC,Original Title,Carotene ID,Carotene Title,Confidence,SOC Match,gLabel Match,Final Match
11,"Infrastructure Leader",11.11644,"Infrastructure Leader",1.0,1,1,1
11,"Loan Manager",11.31468,"Loan Manager",1.0,1,1,1
11,"Insights Manager",11.30491,"Insights Manager",1.0,1,1,1
11,"Health Services Manager",11.30887,"Health Services Manager",1.0,1,1,1
11,"Field Service Manager",49.2,"Maintenance Manager",1.0,0,0,0
11,"Director of Revenue Management",11.30762,"Director of Revenue Management",1.0,1,1,1
11,"Deputy Director",11.30823,"Deputy Director",1.0,1,1,1
11,"Credit Director",11.11454,"Credit Director",0.55305016,1,1,1
11,"Clinic Supervisor",21.5,"Clinical Supervisor",1.0,0,0,0
11,"Client Manager",11.10125,"Client Manager",1.0,1,1,1
11,"Business Office Manager",43.14,"Office Manager",0.8333334,0,0,0
11,"Application Support Manager",15.69,"IT Support Manager",1.0,0,0,0
11,"Engineering Services Manager",11.31411,"Engineering Services Manager",1.0,1,1,1
11,"Department Manager",11.30105,"Department Manager",1.0,1,1,1
11,"Bank Manager",11.10180,"Bank Manager",1.0,1,1,1
11,"Application Services Manager",11.31384,"Application Services Manager",0.4819659,1,1,1
11,"Actuarial Manager",11.31141,"Actuarial Manager",1.0,1,1,1
11,"Vice President (VP) of Technology",11.30941,"Vice President (VP) of Technology",1.0,1,1,1
11,"Vice President (VP) of Compliance",11.30895,"Vice President (VP) of Compliance",1.0,1,1,1
11,"Director of Research and Development",11.10219,"Director of Research",0.64839005,1,0,0
11,"Workforce Manager",11.31399,"Workforce Manager",1.0,1,1,1
11,"Value Manager",13.42,"Training Manager",0.77094585,0,0,0
11,"Transfer Manager",11.31223,"Transfer Manager",1.0,1,1,1
11,"Surgery Manager",11.30870,"Surgery Manager",1.0,1,1,1
11,"Studio Manager",11.31178,"Studio Manager",1.0,1,1,1
11,"Social Media Manager",11.31000,"Social Media Manager",0.935071,1,1,1
11,"Server Manager",11.31363,"Server Manager",1.0,1,1,1
11,"Public Relations Manager",11.31045,"Public Relations Manager",1.0,1,1,1
11,"Platform Director",,"unknown",-1,0,0,0
11,"Information Security Manager",11.30661,"Information Security Manager",1.0,1,1,1
11,"House Manager",47.80,"Installation Manager",1.0,0,0,0
11,"Franchise Manager",,"unknown",-1,0,0,0
11,"Employee Relations Manager",11.31392,"Employee Relations Manager",1.0,1,1,1
11,"Director of Information Systems",11.11095,"Director of Information Systems",1.0,1,1,1
11,"Director of Construction",11.11080,"Director of Construction",0.30379748,1,1,1
11,"Data Analytics Manager",,"unknown",-1,0,0,0
11,"Client Solutions Executive",11.31336,"Client Solutions Executive",0.710811,1,1,1
11,"Campus Manager",11.31416,"Campus Manager",1.0,1,1,1
11,"Advertising Manager",11.11538,"Advertising Manager",1.0,1,1,1
11,"Vice President (VP) of Strategy",11.31028,"Vice President (VP) of Strategy",1.0,1,1,1
11,"Vice President (VP) of Quality Management",11.31213,"Vice President (VP) of Quality Management",1.0,1,1,1
11,"Manager of Applications",11.31404,"Manager of Applications",1.0,1,1,1
11,"Fraud Manager",33.34,"Fraud Investigator",0.54639924,0,0,0
11,"Director of Data Management",11.10407,"Director of Data Management",1.0,1,1,1
11,"Business Analytics Manager",19.63,"Quality Assurance Analyst",0.52211946,0,0,0
11,"Vice President (VP) of Retail",11.31562,"Vice President (VP) of Retail",1.0,1,1,1
11,"Innovation Manager",11.31378,"Innovation Manager",1.0,1,1,1
11,"Financial Systems Manager",11.30995,"Financial Systems Manager",1.0,1,1,1
11,"Clinical Services Manager",11.30657,"Clinical Services Manager",1.0,1,1,1
11,"Vice President (VP) of Client Services",11.30996,"Vice President (VP) of Client Services",1.0,1,1,1
11,"Advisory Services Manager",11.30224,"Advisory Services Manager",1.0,1,1,1
11,"Vice President (VP) of Risk Management",11.31563,"Vice President (VP) of Risk Management",0.82701725,1,1,1
11,"Quality Assurance (QA) Coordinator",51.11225,"Quality Assurance (QA) Coordinator",0.8441939,0,1,0
11,"Director of Design",27.10389,"Director of Design",1.0,0,1,0
11,"Director of Customer Service",11.31347,"Director of Customer Service",1.0,1,1,1
11,"Account Supervisor",27.30613,"Program Supervisor",0.89852196,0,0,0
11,"Web Director",,"unknown",-1,0,0,0
11,"Visual Manager",41.67,"Sales Manager",0.84346837,0,0,0
11,"Unit Manager",33.30126,"Unit Manager",1.0,0,1,0
11,"Trust Officer",11.10936,"Trust Officer",1.0,1,1,1
11,"Trust Administrator",11.30751,"Trust Administrator",1.0,1,1,1
11,"Training Consultant",13.30791,"Training Consultant",1.0,0,1,0
11,"Telecommunications Manager",15.31285,"Telecommunications Manager",1.0,0,1,0
11,"Task Leader",53.31143,"Task Leader",1.0,0,1,0
11,"Talent Manager",11.31385,"Talent Manager",1.0,1,1,1
11,"Superintendent",11.30128,"Superintendent",1.0,1,1,1
11,"Staff Officer",55.30845,"Staff Officer",1.0,0,1,0
11,"Software Development Manager",15.0,"Software Engineer",1.0,0,0,0
11,"Shop Manager",51.57,"Fabricator",0.75,0,0,0
11,"Selling Manager",41.31564,"Selling Manager",1.0,0,1,0
11,"School Coordinator",21.11224,"School Coordinator",1.0,0,1,0
11,"Risk Officer",11.10492,"Risk Officer",1.0,1,1,1
11,"Resource Manager",11.10359,"Resource Manager",1.0,1,1,1
11,"Program Supervisor",21.5,"Clinical Supervisor",0.5748285,0,0,0
11,"Operations Administrator",43.27,"Office Administrator",0.84210527,0,0,0
11,"Merchandise Execution Leader",11.30672,"Merchandise Execution Leader",1.0,1,1,1
11,"Department Head",25.30561,"Department Head",1.0,0,1,0
11,"Credit Administrator",11.11168,"Credit Administrator",0.88095623,1,1,1
11,"Controller",13.20,"Assistant Controller",0.8945999,0,0,0
11,"Compliance Coordinator",13.30585,"Compliance Coordinator",1.0,0,1,0
11,"Commercial Banker",13.30653,"Commercial Banker",1.0,0,1,0
11,"Bakery Manager",35.31500,"Bakery Manager",1.0,0,1,0
11,"Director of Advertising",11.11221,"Director of Advertising",0.93582785,1,1,1
11,"Unit Leader",11.30692,"Unit Leader",1.0,1,1,1
11,"Sales Officer",41.10364,"Sales Officer",1.0,0,1,0
11,"Research Coordinator",11.10388,"Research Coordinator",0.90173095,1,1,1
11,"Coding Manager",29.94,"Medical Coding Manager",1.0,0,0,0
11,"Client Administrator",43.11522,"Client Administrator",0.86984843,0,1,0
11,"Finance Officer",11.11212,"Finance Officer",0.85167366,1,1,1
11,"Nurse Manager Intensive Care Unit (ICU)",29.16,"Intensive Care Unit (ICU) Nurse",0.5236697,0,0,0
11,"Environmental, Health, and Safety (EHS) Manager",17.17,"Safety Manager",0.7837536,0,0,0
11,"Customer Experience Manager",11.31371,"Customer Experience Manager",1.0,1,1,1
11,"Care Management Coordinator",11.31442,"Care Management Coordinator",1.0,1,1,1
11,"Director of Talent Management",11.31161,"Director of Talent Management",0.5371617,1,1,1
13,"Accountant",13.0,"Accountant",1.0,1,1,1
13,"Recruiter",13.1,"Recruiter",1.0,1,1,1
13,"Business Analyst",13.2,"Business Analyst",1.0,1,1,1
13,"Financial Analyst",13.3,"Financial Analyst",1.0,1,1,1
13,"Mortgage Underwriter",13.4,"Mortgage Underwriter",1.0,1,1,1
13,"Tax Preparer",13.5,"Tax Preparer",1.0,1,1,1
13,"Training and Development Specialist",13.6,"Training and Development Specialist",1.0,1,1,1
13,"Senior Buyer",13.7,"Senior Buyer",1.0,1,1,1
13,"Loan Officer",13.8,"Loan Officer",1.0,1,1,1
13,"Personal Banker",13.9,"Personal Banker",1.0,1,1,1
13,"Financial Advisor",13.10,"Financial Advisor",1.0,1,1,1
13,"Data Analyst",13.11,"Data Analyst",1.0,1,1,1
13,"Loan Originator",13.12,"Loan Originator",1.0,1,1,1
13,"Credit Analyst",13.14,"Credit Analyst",1.0,1,1,1
13,"Claims Adjuster",13.15,"Claims Adjuster",1.0,1,1,1
13,"Mortgage Banker",13.16,"Mortgage Banker",1.0,1,1,1
13,"Compensation Analyst",13.17,"Compensation Analyst",1.0,1,1,1
13,"Claims Examiner",13.19,"Claims Examiner",1.0,1,1,1
13,"Assistant Controller",13.20,"Assistant Controller",1.0,1,1,1
13,"Sales Management Trainee",41.13,"Sales Management Trainee",0.5,0,1,0
13,"Risk Analyst",13.22,"Risk Analyst",1.0,1,1,1
13,"Tax Analyst",13.23,"Tax Analyst",1.0,1,1,1
13,"Operations Analyst",15.27,"Operations Analyst",1.0,0,1,0
13,"Mortgage Consultant",13.25,"Mortgage Consultant",1.0,1,1,1
13,"Planning Analyst",13.26,"Planning Analyst",1.0,1,1,1
13,"Entry Level Sales",41.2,"Sales Representative",1.0,0,0,0
13,"Consumer ln Underwriter",13.4,"Mortgage Underwriter",0.5,1,0,0
13,"Purchasing Agent",13.32,"Purchasing Agent",1.0,1,1,1
13,"Budget Analyst",13.33,"Budget Analyst",1.0,1,1,1
13,"Cost Analyst",13.34,"Cost Analyst",1.0,1,1,1
13,"Technical Trainer",13.35,"Technical Trainer",1.0,1,1,1
13,"Buyer Planner",13.36,"Buyer Planner",0.5,1,1,1
13,"Wealth Management Advisor",13.37,"Wealth Management Advisor",1.0,1,1,1
13,"Financial Consultant",13.38,"Financial Consultant",1.0,1,1,1
13,"Treasury Analyst",13.39,"Treasury Analyst",1.0,1,1,1
13,"Claims Analyst",13.40,"Claims Analyst",1.0,1,1,1
13,"Plant Controller",13.41,"Plant Controller",1.0,1,1,1
13,"Training Manager",11.35,"Training Manager",1.0,0,1,0
13,"Contract Analyst",13.43,"Contract Analyst",1.0,1,1,1
13,"Human Resources Supervisor",13.44,"Human Resources Supervisor",1.0,1,1,1
13,"Compliance Analyst",13.45,"Compliance Analyst",1.0,1,1,1
13,"Assistant Buyer",13.7,"Senior Buyer",0.5,1,0,0
13,"Business Consultant",13.47,"Business Consultant",1.0,1,1,1
13,"Procurement Analyst",13.52,"Procurement Analyst",1.0,1,1,1
13,"Payroll Analyst",13.53,"Payroll Analyst",1.0,1,1,1
13,"Insurance Claims Specialist",13.54,"Insurance Claims Specialist",1.0,1,1,1
13,"Financial Advisor Trainee",13.10,"Financial Advisor",1.0,1,0,0
13,"Tax Staff",13.58,"Tax Staff",1.0,1,1,1
13,"Project Analyst",13.60,"Project Analyst",1.0,1,1,1
13,"Construction Estimator",13.61,"Construction Estimator",0.5,1,1,1
13,"Investment Analyst",13.62,"Investment Analyst",1.0,1,1,1
13,"Logistics Analyst",13.63,"Logistics Analyst",1.0,1,1,1
13,"Services Manager",11.114,"Client Services Manager",0.6517995,0,0,0
13,"Mortgage Closer",43.58,"Mortgage Closer",1.0,0,1,0
13,"Contracts Manager",11.39,"Contract Manager",1.0,0,0,0
13,"Sales Trainer",13.67,"Sales Trainer",1.0,1,1,1
13,"Kronos Analyst",15.6,"Business Analyst",0.42105263,0,0,0
13,"Fraud Analyst",13.70,"Fraud Analyst",1.0,1,1,1
13,"Cost Estimator",13.71,"Cost Estimator",0.5,1,1,1
13,"Estimator",13.72,"Estimator",1.0,1,1,1
13,"Processing Manager",51.11,"Production Manager",0.44382742,0,0,0
13,"Risk Manager",11.31,"Risk Manager",1.0,0,1,0
13,"Audit Leader",13.80,"Audit Leader",1.0,1,1,1
13,"Senior Trainer",13.81,"Senior Trainer",1.0,1,1,1
13,"Training Instructor",13.82,"Training Instructor",1.0,1,1,1
13,"Research Analyst",19.4,"Research Analyst",1.0,0,1,0
13,"Business Partner",11.69,"Human Resources (HR) Business Partner",1.0,0,0,0
13,"Purchasing Analyst",13.88,"Purchasing Analyst",1.0,1,1,1
13,"Branch Sales Manager",13.90,"Branch Sales Manager",1.0,1,1,1
13,"Portfolio Analyst",13.91,"Portfolio Analyst",1.0,1,1,1
13,"Healthcare Consultant",13.92,"Healthcare Consultant",0.5161174,1,1,1
13,"Compliance Consultant",13.93,"Compliance Consultant",1.0,1,1,1
13,"Consulting Manager",13.99,"Consulting Manager",1.0,1,1,1
13,"Revenue Analyst",13.100,"Revenue Analyst",1.0,1,1,1
13,"Electrical Estimator",13.101,"Electrical Estimator",0.5,1,1,1
13,"Workforce Analyst",13.102,"Workforce Analyst",1.0,1,1,1
13,"Corporate Trainer",13.103,"Corporate Trainer",1.0,1,1,1
13,"Implementation Consultant",13.104,"Implementation Consultant",1.0,1,1,1
13,"Analytics Consultant",13.106,"Analytics Consultant",1.0,1,1,1
13,"Project Estimator",13.72,"Estimator",0.5,1,0,0
13,"Claims Manager",43.123,"Claims Assistant",1.0,0,0,0
13,"Sourcing Analyst",13.109,"Sourcing Analyst",1.0,1,1,1
13,"Loan Analyst",13.110,"Loan Analyst",1.0,1,1,1
13,"Senior Estimator",13.72,"Estimator",0.5,1,0,0
13,"Tax Senior - Public",13.113,"Tax Senior - Public",1.0,1,1,1
13,"Derivatives FpML Analyst",13.114,"Derivatives FpML Analyst",1.0,1,1,1
13,"Relationship Manager",11.22,"Relationship Manager",1.0,0,1,0
13,"Recovery Analyst",13.120,"Recovery Analyst",1.0,1,1,1
13,"Mortgage Processing Supervisor",13.125,"Mortgage Processing Supervisor",1.0,1,1,1
13,"Operations Consultant",13.126,"Operations Consultant",1.0,1,1,1
13,"Operations Support",15.31133,"Operations Support Representative",1.0,0,0,0
13,"Inventory Analyst",15.9,"Systems Analyst",0.43750003,0,0,0
13,"PMO Analyst",13.131,"PMO Analyst",1.0,1,1,1
13,"Staffing Consultant",13.133,"Staffing Consultant",1.0,1,1,1
13,"National Luminologist Trainer",13.134,"National Luminologist Trainer",1.0,1,1,1
13,"SAP Consultant",15.57,"SAP Consultant",1.0,0,1,0
13,"ERP Consultant",13.137,"ERP Consultant",1.0,1,1,1
13,"Environmental Manager",13.139,"Environmental Manager",1.0,1,1,1
13,"Quantitative Analyst",13.22,"Risk Analyst",0.26666665,1,0,0
13,"Tax Director",11.193,"Tax Director",1.0,0,1,0
13,"Auditor",13.143,"Auditor",1.0,1,1,1
13,"Assurance Manager",11.46,"Quality Assurance (QA) Manager",1.0,0,0,0
13,"Functional Consultant",13.145,"Functional Consultant",1.0,1,1,1
13,"Business Control Analyst",13.148,"Business Control Analyst",0.7679825,1,1,1
13,"Compensation Analyst",13.17,"Compensation Analyst",1.0,1,1,1
13,"Staffing Manager",11.86,"Staffing Manager",1.0,0,1,0
13,"Logistics Engineer",13.153,"Logistics Engineer",1.0,1,1,1
13,"Auto Appraiser",13.157,"Auto Appraiser",1.0,1,1,1
13,"Tax Supervisor",13.160,"Tax Supervisor",1.0,1,1,1
13,"Mortgage Opener",13.161,"Mortgage Opener",1.0,1,1,1
13,"Materials Analyst",13.162,"Materials Analyst",1.0,1,1,1
13,"Real Estate Appraiser",13.163,"Real Estate Appraiser",1.0,1,1,1
13,"Policy Analyst",13.164,"Policy Analyst",1.0,1,1,1
13,"Broker",41.2,"Sales Representative",0.34146345,0,0,0
13,"Residential Appraiser",13.166,"Residential Appraiser",1.0,1,1,1
13,"Event Planner",13.167,"Event Planner",1.0,1,1,1
13,"Human Resources Lead",13.168,"Human Resources Lead",1.0,1,1,1
13,"Functional Analyst",13.169,"Functional Analyst",1.0,1,1,1
13,"Seasonal Tax Preparer",13.171,"Seasonal Tax Preparer",1.0,1,1,1
13,"Provider Contract Specialist",13.172,"Provider Contract Specialist",1.0,1,1,1
13,"Change Management Analyst",13.173,"Change Management Analyst",1.0,1,1,1
13,"Operations Trainer",13.174,"Operations Trainer",1.0,1,1,1
13,"Mechanical Estimator",13.176,"Mechanical Estimator",0.5,1,1,1
13,"Logistics Support Manager",13.177,"Logistics Support Manager",0.6098647,1,1,1
13,"Equity Analyst",13.178,"Equity Analyst",1.0,1,1,1
13,"Tax Consultant",13.181,"Tax Consultant",1.0,1,1,1
13,"Tax Associate",13.183,"Tax Associate",1.0,1,1,1
13,"Banking Officer",13.186,"Banking Officer",1.0,1,1,1
13,"Project Consultant",13.187,"Project Consultant",1.0,1,1,1
13,"Human Resources Analyst",13.188,"Human Resources Analyst",1.0,1,1,1
13,"Lead Consultant",13.189,"Lead Consultant",1.0,1,1,1
13,"Support Analyst",15.14,"IT Support Analyst",1.0,0,0,0
13,"Logistician",13.194,"Logistician",1.0,1,1,1
13,"Senior Planner",19.109,"Transportation Planner",1.0,0,0,0
13,"Training Lead",13.199,"Training Lead",1.0,1,1,1
13,"Asset Analyst",13.201,"Asset Analyst",1.0,1,1,1
13,"Planning Manager",11.85,"Manager of Financial Analysis and Planning",1.0,0,0,0
13,"Pricing Analyst",19.4,"Research Analyst",1.0,0,0,0
13,"Assurance Services Senior Associate",13.207,"Assurance Services Senior Associate",1.0,1,1,1
13,"Financial Planning Analyst",13.3,"Financial Analyst",0.44618273,1,0,0
13,"Sourcer",13.209,"Sourcer",1.0,1,1,1
13,"Logistics Manager",11.63,"Logistics Manager",1.0,0,1,0
13,"Real Estate Analyst",13.211,"Real Estate Analyst",1.0,1,1,1
13,"Insurance Adjuster",13.213,"Insurance Adjuster",1.0,1,1,1
13,"Mortgage Assistant",43.118,"Mortgage Assistant",1.0,0,1,0
13,"Customer Service Analyst",43.0,"Customer Service Representative",0.87301797,0,0,0
13,"Auto Adjuster",49.25,"Maintenance Machinist",0.35551745,0,0,0
13,"Mortgage Analyst",13.220,"Mortgage Analyst",1.0,1,1,1
13,"Internal Consultant",13.221,"Internal Consultant",1.0,1,1,1
13,"Executive Recruiter",13.1,"Recruiter",0.5,1,0,0
13,"Lead Manager",11.5,"Marketing Manager",0.75,0,0,0
13,"Audit Analyst",13.235,"Audit Analyst",1.0,1,1,1
13,"Financial Services Manager",11.31227,"Director of Financial Services",0.85228485,0,0,0
13,"Human Resource Analyst",13.188,"Human Resources Analyst",0.5260133,1,0,0
13,"Compliance Manager",11.44,"Compliance Manager",1.0,0,1,0
13,"Audit Consultant",13.248,"Audit Consultant",1.0,1,1,1
13,"Loan Consultant",13.249,"Loan Consultant",1.0,1,1,1
13,"Regulatory Analyst",13.250,"Regulatory Analyst",1.0,1,1,1
13,"Billing Analyst",43.127,"Billing Analyst",1.0,0,1,0
13,"Parts Analyst",13.262,"Parts Analyst",1.0,1,1,1
13,"Mortgage Professional",13.11233,"Mortgage Professional",0.9429158,1,1,1
13,"Human Resources (HR) Consultant",11.11,"Human Resources (HR) Manager",0.55617636,0,0,0
13,"Healthcare Analyst",13.10319,"Healthcare Analyst",0.9135081,1,1,1
13,"Certified Public Accountant (CPA)",13.10450,"Certified Public Accountant (CPA)",1.0,1,1,1
13,"Business Tax Consultant",13.31219,"Business Tax Consultant",1.0,1,1,1
13,"Wholesale Underwriter",13.11377,"Wholesale Underwriter",0.7544929,1,1,1
13,"Transformation Consultant",13.11104,"Transformation Consultant",0.9030993,1,1,1
13,"Training Technician",13.11349,"Training Technician",0.94900733,1,1,1
13,"Training Supervisor",13.31368,"Training Supervisor",1.0,1,1,1
13,"Training Representative",13.10888,"Training Representative",1.0,1,1,1
13,"Training Officer",13.31521,"Training Officer",1.0,1,1,1
13,"Training Coordinator",13.30437,"Training Coordinator",1.0,1,1,1
13,"Training Assistant",43.1,"Administrative Assistant",1.0,0,0,0
13,"Training Analyst",13.10500,"Training Analyst",1.0,1,1,1
13,"Technical Advisor",13.30611,"Technical Advisor",1.0,1,1,1
13,"Tax Accountant",13.30230,"Tax Accountant",1.0,1,1,1
13,"Systems Accountant",13.11231,"Systems Accountant",1.0,1,1,1
13,"Surety Underwriter",13.11177,"Surety Underwriter",0.83820164,1,1,1
13,"Supply Chain Planner",13.30752,"Supply Chain Planner",1.0,1,1,1
13,"Structural Analyst",17.10,"Structural Engineer",0.3501209,0,0,0
13,"Strategic Consultant",13.11788,"Strategic Consultant",1.0,1,1,1
13,"Strategic Analyst",13.10480,"Strategic Analyst",1.0,1,1,1
13,"Staff Consultant",13.31214,"Staff Consultant",1.0,1,1,1
13,"Specialist Procurement",13.30726,"Specialist Procurement",1.0,1,1,1
13,"Sales Operations Analyst",13.30937,"Sales Operations Analyst",1.0,1,1,1
13,"Risk Management Analyst",13.30832,"Risk Management Analyst",1.0,1,1,1
